id,site_eui
76011,73.89659549801408
76012,44.32455947696326
76013,44.72264200618578
76014,72.75257722461646
76015,74.63801484044347
76016,72.79948096155256
76017,69.08226926013344
76018,73.1163944222097
76019,44.43168630470409
76020,72.92067618657997
76021,74.77398410090944
76022,74.24374307481469
76023,74.41572344358042
76024,44.43920397682625
76025,41.17275509647875
76026,38.91105393983068
76027,115.96050730011208
76028,102.88698244250183
76029,102.56733624423379
76030,101.81514774484735
76031,41.84407171651319
76032,41.384690197758324
76033,40.930238746590824
76034,42.406116369535525
76035,114.99044159795709
76036,115.16317101014077
76037,115.00167724922662
76038,115.01212300016448
76039,102.08139863250729
76040,102.91309468596835
76041,102.54742530828705
76042,104.94124127555934
76043,102.7726001967796
76044,107.19956474072195
76045,104.9419903189773
76046,102.47280696488608
76047,106.94883948027082
76048,115.72620811039536
76049,107.34297250783496
76050,104.8807049484162
76051,103.34047252325726
76052,101.938031722308
76053,73.32670647412928
76054,44.268994074321185
76055,69.25250640058098
76056,73.62882183392801
76057,72.44562234014191
76058,73.52304564817992
76059,44.32767822137626
76060,44.903447468312294
76061,73.84817688274816
76062,45.45990501403597
76063,44.486243903474715
76064,73.02256760849133
76065,74.0613850499673
76066,72.82835318057246
76067,72.85065054469469
76068,74.08688467631339
76069,73.77725500142702
76070,69.06865028889764
76071,73.34328648299817
76072,39.10005802264116
76073,40.36278469133003
76074,41.06043011185526
76075,40.390390346025
76076,38.874963666055805
76077,38.83613597906253
76078,40.32673527446886
76079,41.424474541830094
76080,38.99487870778705
76081,41.15855479960922
76082,41.69395312567292
76083,39.651417347548936
76084,39.81586642522126
76085,39.4340247991259
76086,39.01280127393336
76087,39.93809016250543
76088,42.493322932487786
76089,40.10366961479033
76090,41.347922304513645
76091,41.13601111208455
76092,41.27710365408747
76093,114.41543501341026
76094,115.36007639579499
76095,106.11896757808262
76096,104.29280690674385
76097,104.47257732705644
76098,105.92101685441398
76099,105.61055086008376
76100,102.61460301778577
76101,104.80488221581247
76102,105.98147716066208
76103,102.54650816160675
76104,102.95507729868083
76105,111.02822526732949
76106,102.22276355393493
76107,104.90657303135448
76108,105.23717212735811
76109,102.58193578139857
76110,103.02613214722551
76111,102.42587480808731
76112,104.06594060107906
76113,103.25145684440167
76114,114.40244410627534
76115,101.96840202816384
76116,101.83199851577648
76117,106.52477425345737
76118,102.98576026110159
76119,107.22181188903902
76120,115.80605613875088
76121,102.51131616015992
76122,44.6187292556566
76123,73.75577533543589
76124,46.90835069981978
76125,73.09845251621724
76126,72.97031161585956
76127,44.31321487392384
76128,73.01295833567377
76129,76.11043781369861
76130,72.81418945048722
76131,73.42827122734997
76132,44.257676709224235
76133,44.8839723394451
76134,72.93185736196457
76135,51.24118554157674
76136,45.872192130257424
76137,44.363931922805975
76138,73.49585409687796
76139,44.382794197967556
76140,73.40321232027608
76141,73.80419569037184
76142,77.52706958267558
76143,73.78190696871476
76144,72.7644665865053
76145,74.22179420537526
76146,75.83338708184868
76147,72.17787336564604
76148,45.63007405962732
76149,44.623087326452065
76150,72.98143831535921
76151,74.0593390317593
76152,72.92640977347024
76153,44.698795187551895
76154,73.14235218138514
76155,73.0453385283976
76156,72.81905453142762
76157,44.236308543355264
76158,73.15140307638202
76159,44.36051356102578
76160,74.79864488529486
76161,44.22915858345647
76162,71.85963886477901
76163,47.51096293906158
76164,71.93265016957417
76165,74.14556645952808
76166,74.44599524411498
76167,72.73819559099144
76168,44.2185221669213
76169,69.13686771581777
76170,73.33846773102108
76171,69.1426149216793
76172,79.60807562544873
76173,72.7220162531633
76174,69.1248557831878
76175,44.76875584279021
76176,73.97302516458942
76177,73.26936507097062
76178,74.22824468554836
76179,72.8632858417923
76180,71.91307970790831
76181,44.255375103085385
76182,73.03553286910781
76183,87.29187195874621
76184,73.32881188041489
76185,72.71667761643889
76186,44.3370889305002
76187,73.81263454034536
76188,69.30138488834628
76189,74.98856461170075
76190,44.223860803645735
76191,73.40934085733221
76192,72.3200826632903
76193,74.66226767986215
76194,73.52885286418231
76195,44.498283074047166
76196,73.20055966444696
76197,74.107226507147
76198,72.99631023194871
76199,49.33640898659488
76200,44.350707901736
76201,72.92736310145675
76202,44.254830344235955
76203,45.89563037975424
76204,74.17673773633454
76205,44.721634202314334
76206,73.76222202102309
76207,46.05988879182926
76208,76.85255726002404
76209,72.86283641574151
76210,73.16055502505249
76211,44.650325268923666
76212,73.12664378667534
76213,71.208018040089
76214,72.98405315783648
76215,89.57260593556731
76216,72.20833900430051
76217,44.44292195597363
76218,45.01602188454744
76219,44.35626444200021
76220,73.06755107048319
76221,76.98075027242626
76222,44.36024118160107
76223,44.418475902605365
76224,44.30031770816353
76225,74.33674957773627
76226,73.8020798376376
76227,47.48635345803848
76228,49.23991857538922
76229,73.73093924409446
76230,44.251425601427
76231,77.93937031786828
76232,73.48893565949017
76233,44.456118739101115
76234,44.29305879649485
76235,40.344187176371754
76236,47.43084609686423
76237,46.77517767477972
76238,43.66728425276382
76239,39.77824429711082
76240,45.987718899276466
76241,115.32350715849988
76242,105.23521201282503
76243,104.93212180797224
76244,115.49472597513252
76245,108.30671830661267
76246,104.30868662720479
76247,103.26837448597703
76248,103.2852822954906
76249,122.31493125442393
76250,107.75858423613863
76251,114.77288012388917
76252,40.83007830256558
76253,40.352243607593515
76254,40.356220347194366
76255,40.944473900624224
76256,115.04098160021314
76257,104.70335278524956
76258,103.0116114522641
76259,107.05098176453934
76260,42.27289226381492
76261,39.520164792192354
76262,42.88396950341555
76263,39.85374078422802
76264,116.78971198277517
76265,115.61831805419214
76266,104.78549996364758
76267,105.12711434917755
76268,104.77564673126797
76269,102.02474205251214
76270,104.18427732496573
76271,104.0920589162853
76272,104.61997744334397
76273,106.7046418905679
76274,103.58703549934556
76275,103.80972402359586
76276,106.9751026877538
76277,101.5216902561687
76278,106.7291592235551
76279,105.06652641777349
76280,40.40711183003687
76281,39.828463973614376
76282,40.348348581820076
76283,39.565175492126684
76284,39.508690528997725
76285,41.26032508152496
76286,39.70155378722363
76287,51.991313430412106
76288,43.17014065586406
76289,39.41172345379881
76290,39.8239883386335
76291,39.94558712624228
76292,39.84455298519956
76293,39.26315882216113
76294,40.12977718264936
76295,40.7675813733718
76296,42.626543179309095
76297,39.33183456852959
76298,40.725730274764175
76299,39.96141737737399
76300,39.48842549979885
76301,39.76011536353759
76302,40.5411795955478
76303,40.56568012480102
76304,39.807781762862895
76305,40.91960565914765
76306,41.3996743952097
76307,40.958419727169684
76308,39.46470834132017
76309,39.84884504399722
76310,116.14848996007987
76311,120.20694338834912
76312,115.88968864968591
76313,105.58603671185931
76314,102.55331764722466
76315,105.8328260896233
76316,103.14770219380696
76317,103.88518674321345
76318,103.80841660235723
76319,104.44913108510028
76320,105.71521955682601
76321,106.37186497113638
76322,102.88109721289489
76323,105.15081425277555
76324,104.06215165545147
76325,104.95373511532345
76326,105.85004093475925
76327,103.05952510597967
76328,102.18081546287443
76329,126.88001435158014
76330,103.07960733762795
76331,102.56161160070727
76332,104.76137323862353
76333,102.02554557181504
76334,103.29812948203093
76335,103.79021801876966
76336,105.44333958734691
76337,105.69679716220479
76338,105.2941846143724
76339,108.1468395767637
76340,103.3124953837767
76341,103.34345507795791
76342,105.9834875252641
76343,106.01345348779886
76344,104.08096375709765
76345,102.56785376514075
76346,107.55679035623706
76347,103.44934310912359
76348,105.82795887375123
76349,106.68088622120639
76350,115.5223729679091
76351,102.03228246591179
76352,107.09628583115862
76353,102.8758740375809
76354,103.00413840961788
76355,72.72484899918035
76356,44.30167960528712
76357,73.27489437329235
76358,45.219639123493934
76359,44.26218458870329
76360,44.736397167133944
76361,72.9433926306013
76362,44.29990913902646
76363,75.28888145861411
76364,44.39102005659398
76365,44.31638809422178
76366,73.83207136065113
76367,44.62261066245881
76368,44.53908551186963
76369,44.29435259876225
76370,44.80221765511658
76371,73.74855410815827
76372,44.26302896491991
76373,108.57122236366038
76374,72.74146414408804
76375,73.0453385283976
76376,72.78858578456392
76377,44.47688767023572
76378,73.30849790958702
76379,72.79305280712927
76380,73.35437543379334
76381,72.9518395009767
76382,73.10417248413626
76383,72.73438227904542
76384,44.403958079267994
76385,73.16464071642324
76386,73.03255603528208
76387,71.9206790938579
76388,69.26997954067652
76389,73.18948171995734
76390,80.21105004265797
76391,73.35817438239928
76392,74.68587426920647
76393,45.358702438782714
76394,39.48577688982195
76395,39.481909101990986
76396,39.58633228401304
76397,41.250846277544845
76398,40.167222264133734
76399,40.62968928960929
76400,39.56068123161887
76401,113.53860183248153
76402,113.52225906699857
76403,114.13647466973327
76404,115.09387768449301
76405,112.71849462260396
76406,114.7272832421185
76407,115.13636887474871
76408,113.97693367708685
76409,115.63346132485552
76410,115.09329206872987
76411,117.82883948806693
76412,115.12138800638932
76413,115.07916919555834
76414,115.63346132485552
76415,113.6162299685256
76416,115.1806032933226
76417,117.50717403179934
76418,115.11788793078172
76419,115.0410360760981
76420,115.0410360760981
76421,115.03256610134027
76422,114.76707685071868
76423,113.77829572623166
76424,114.81496115358377
76425,114.88323305638885
76426,116.59904638547394
76427,113.99858258597077
76428,115.69643544784986
76429,114.71664682558334
76430,116.0131689060269
76431,116.77447337931315
76432,115.12248818720539
76433,114.85581806729117
76434,114.94123625488213
76435,114.56547624486593
76436,115.50654317605505
76437,115.00426485376143
76438,118.81617404574892
76439,115.51497627510403
76440,114.15963090203901
76441,114.95387466018896
76442,115.23201490973776
76443,115.72811317494434
76444,114.46947611662476
76445,113.6924962074461
76446,114.96630878092724
76447,115.14019683101681
76448,113.92401871845475
76449,115.11741126678848
76450,115.29961948295228
76451,113.70339138443474
76452,114.70983733996545
76453,115.05261220164853
76454,116.58542741423814
76455,114.69687105399812
76456,117.74303996928137
76457,114.65824867692422
76458,103.78260392629169
76459,105.38237861599912
76460,105.0605920197359
76461,107.41656764011219
76462,106.21791347757154
76463,105.18885303473836
76464,105.20519580022132
76465,104.11001761377162
76466,103.97442259719325
76467,108.00296829913476
76468,103.89087512085428
76469,105.23217544773335
76470,110.9854140480057
76471,106.78970909311595
76472,106.74438469134928
76473,104.78397463886918
76474,104.8670204827498
76475,104.94790619563453
76476,102.93124801590965
76477,102.77127566288245
76478,103.47995425409214
76479,104.17985607150678
76480,104.5777486494512
76481,104.78354856181194
76482,103.60251137624313
76483,103.93175436031149
76484,104.0308552595516
76485,105.11357426454195
76486,103.3247488198724
76487,105.07331213887015
76488,103.31193700595604
76489,102.56537043676835
76490,104.14234905148541
76491,102.48003787989626
76492,109.5983626845529
76493,103.95304081235304
76494,104.62140998367602
76495,104.35359583591419
76496,102.51353663224488
76497,106.15579899717915
76498,105.07022915255921
76499,104.0993314469252
76500,102.96869443588356
76501,103.11619153238384
76502,105.31278613847807
76503,103.83189135643201
76504,103.82592696134994
76505,104.03748406052691
76506,103.37576912413824
76507,105.6953450310942
76508,105.1166017496171
76509,104.96765370392644
76510,105.67044709557882
76511,104.89195946179785
76512,104.66085857904058
76513,104.91467590581918
76514,105.37721646604382
76515,105.30406953139325
76516,105.08420485976245
76517,104.4109378632432
76518,104.36362555717002
76519,105.01386741228424
76520,104.51615803501102
76521,103.48674648272227
76522,102.28110556705488
76523,104.28767255458796
76524,104.94330298335683
76525,107.08862878456137
76526,105.10309337756529
76527,103.8319501846527
76528,105.21544824284656
76529,102.31646287247936
76530,104.45216447977641
76531,105.27839777061376
76532,102.37431380619272
76533,102.60658536061933
76534,104.88991661611249
76535,103.88210413014046
76536,104.98456846620131
76537,102.08303370549771
76538,106.21480427866896
76539,104.5903269523612
76540,105.26133565575164
76541,104.21999080650073
76542,103.92598445546221
76543,104.57418847144677
76544,103.24585775751991
76545,104.36617684374583
76546,105.64032193120522
76547,105.64012010273302
76548,104.9090512706988
76549,104.59211557654781
76550,104.23382876883348
76551,104.08653172687156
76552,104.91023857729265
76553,104.95877659077705
76554,107.43053570015151
76555,101.88384017610652
76556,105.5149774589056
76557,102.00995184975005
76558,105.8908020501741
76559,104.70920648678462
76560,108.67157853847918
76561,105.02148949722158
76562,105.4775071300812
76563,104.0639446340809
76564,105.11246422507674
76565,104.95509747794094
76566,101.94029081187892
76567,103.50991235279437
76568,105.64022603854964
76569,106.32193782258592
76570,104.99049215883196
76571,104.45746480793942
76572,103.199454284503
76573,105.41797860680951
76574,108.54424115742442
76575,105.18827839523114
76576,105.01105736525496
76577,105.94210471481938
76578,103.43853532454753
76579,103.07347880057183
76580,103.41931786857664
76581,104.59113454512493
76582,105.16854450591046
76583,105.68499215685866
76584,103.52170566756537
76585,106.66310713650792
76586,103.22322302732601
76587,104.23157601206768
76588,106.87728834269056
76589,104.67396749202146
76590,105.01338866543261
76591,105.11921659209439
76592,104.79662666314724
76593,103.45862694513687
76594,106.43583781798566
76595,105.01520726253295
76596,103.10578300034315
76597,104.31066137803398
76598,103.89551203631818
76599,105.03809102315802
76600,105.24059094660623
76601,107.91701897166561
76602,104.71967947566495
76603,104.84813407785495
76604,104.88224913530674
76605,104.79322192033828
76606,103.68919612815901
76607,102.98796891819876
76608,104.12473082827998
76609,106.38612857297497
76610,102.02847365063074
76611,106.57883937980198
76612,105.51978495575185
76613,103.27503957486171
76614,103.42243770054681
76615,102.61862061430033
76616,104.94157073129458
76617,107.25551158462407
76618,105.59411276180214
76619,104.80888373725946
76620,104.97558041067958
76621,105.42470637859999
76622,103.45957663510684
76623,102.9223763147106
76624,105.03110449091406
76625,103.84790726660532
76626,104.12963001990835
76627,106.02458064476646
76628,102.81146916389075
76629,103.05271350745376
76630,111.21268688013184
76631,107.13610146807231
76632,103.61134536300146
76633,103.5504442452252
76634,104.24879493066446
76635,101.67981682411929
76636,106.62587485975166
76637,105.50078195192319
76638,105.13823075879795
76639,102.07819651461266
76640,104.03376045486765
76641,106.47786142426463
76642,104.36709839483515
76643,104.47412553533451
76644,105.38931067235814
76645,104.47393922418003
76646,103.63185553368258
76647,105.41018855526262
76648,102.99692656325539
76649,105.40569429475481
76650,102.67465373757192
76651,101.96663156190318
76652,101.88596639527353
76653,106.2218389260502
76654,102.66734871360852
76655,106.27473345095774
76656,102.48603188689422
76657,104.0485778434989
76658,102.53405984212371
76659,102.63544471938404
76660,102.9494384648157
76661,103.12832772545879
76662,103.14972574193592
76663,102.37236795296022
76664,102.6056043714862
76665,106.05841127122056
76666,104.7189251891061
76667,101.91222377181614
76668,101.88596639527353
76669,102.31828493532447
76670,102.2861945656321
76671,105.17623662423311
76672,102.14200305450662
76673,101.65290904402566
76674,104.77856266414767
76675,105.7761417320948
76676,102.31904968057205
76677,103.1439362484152
76678,103.20169520636443
76679,102.15515282440121
76680,102.71198215580905
76681,102.69939415292636
76682,102.04349703555805
76683,102.5433396169163
76684,102.64371143492417
76685,107.22997748659218
76686,102.0330512846202
76687,102.70404347749877
76688,104.04205382646964
76689,104.9871780655377
76690,107.45240324124161
76691,104.64324760984455
76692,101.58835512036796
76693,102.37063218729408
76694,102.25095482439303
76695,108.58039223432
76696,105.0987446779014
76697,106.79630700242983
76698,108.01273364355828
76699,106.91887774355204
76700,102.36422380816121
76701,103.35800760188978
76702,108.34886972331135
76703,102.24338059352755
76704,114.44372320809106
76705,106.31717172470083
76706,114.51411967040892
76707,102.7108257251742
76708,102.5000124140342
76709,102.88814973511298
76710,102.31692303820088
76711,103.05447412730541
76712,102.01353529883929
76713,101.68968026636233
76714,102.23035678356531
76715,105.73057383626
76716,102.81503809307057
76717,106.74778260791666
76718,106.76906905995823
76719,105.07258263415743
76720,112.1386617060119
76721,104.63925843319265
76722,108.18733668858418
76723,106.1570620300907
76724,106.98528384729782
76725,102.44162042169428
76726,105.861270877394
76727,103.66826664099362
76728,102.62258315515643
76729,107.17763819703231
76730,102.95233184303689
76731,102.63492601655688
76732,102.99004187345064
76733,103.52430885965018
76734,102.63594862131976
76735,102.89470907480002
76736,115.56278045556573
76737,102.13212930036066
76738,103.97537444236097
76739,103.11811557989031
76740,104.95560929021312
76741,106.95488630349952
76742,102.00923170392878
76743,102.25563766763977
76744,104.67642037987916
76745,104.17122976864124
76746,104.9812810509926
76747,102.60544212575157
76748,102.17351735394627
76749,106.7077836893971
76750,102.56472283250201
76751,102.88478084476911
76752,105.72704534078973
76753,102.75851936244199
76754,102.25004235332024
76755,102.12276691080247
76756,102.27606612449348
76757,103.59356658376524
76758,102.78780015059897
76759,108.31916049636384
76760,102.46401747305798
76761,118.19723425141943
76762,102.58953516734815
76763,102.5632629899141
76764,104.85210510882101
76765,102.19230945139329
76766,101.92946538940068
76767,101.84088760048301
76768,102.58930246291695
76769,106.79961003313107
76770,102.8129952473852
76771,73.71143687728478
76772,44.56806668265942
76773,70.64307145861264
76774,73.19385340972403
76775,69.76822960333837
76776,44.64463253894711
76777,74.16559741786367
76778,74.51222747375732
76779,44.334637515677755
76780,74.15547852223546
76781,76.38001745121501
76782,73.1402820977573
76783,45.08452530986354
76784,73.60768755441043
76785,74.58746358305656
76786,44.22556317505021
76787,44.77360419655015
76788,73.0212601872527
76789,69.32948082600575
76790,73.65877231551593
76791,69.457771535047
76792,44.86472873308891
76793,44.72247857853095
76794,74.35652177561838
76795,73.31337922216434
76796,44.590429033428606
76797,75.9465911432833
76798,44.96647606719159
76799,73.56843767930886
76800,73.41310522764923
76801,44.69816871487504
76802,75.383478832818
76803,75.79759959796363
76804,76.15867620981584
76805,72.99751442229237
76806,73.88985410725236
76807,45.682316433287866
76808,44.517390490691
76809,73.1373540189416
76810,46.32566301549595
76811,74.20264101962505
76812,76.66001224469227
76813,73.50947306811375
76814,73.51848329281592
76815,69.31959345288854
76816,47.22520968459196
76817,74.00320480484794
76818,44.35836176357053
76819,44.69040590127064
76820,44.31356896717597
76821,76.21686453965049
76822,75.28223303681065
76823,44.78757726103809
76824,73.1787420725272
76825,74.90966194892201
76826,72.84297995567971
76827,73.8683546638637
76828,74.46866038477398
76829,74.25136099192818
76830,73.08047547418596
76831,76.29908226900102
76832,73.13627812021397
76833,76.2303560279525
76834,73.43630642037908
76835,75.18028378197982
76836,100.6931346141903
76837,44.6065947522855
76838,73.90813567884348
76839,40.03619914842978
76840,47.12743612611586
76841,43.5671217258802
76842,40.34369089365743
76843,41.70661876892222
76844,39.03158183526754
76845,40.90175494817961
76846,40.64797956797897
76847,39.70982258562215
76848,39.92035826195642
76849,48.00960498791498
76850,39.55201247649882
76851,43.98193043463866
76852,46.885304436514524
76853,39.67303774431424
76854,39.97810033615583
76855,39.86367610367301
76856,38.91257926460909
76857,41.1345811201048
76858,40.51459536369552
76859,39.326604883575044
76860,45.12344300184079
76861,42.717066117273085
76862,40.49813002747143
76863,39.492586375439856
76864,39.576887807389475
76865,40.5878518099729
76866,39.46534843296825
76867,38.96348697908852
76868,40.68989823163546
76869,39.41717104229313
76870,38.904394262896375
76871,40.435795996125165
76872,38.84500192933704
76873,41.957116796991755
76874,39.702439020353964
76875,38.857272622420496
76876,42.070640251083994
76877,41.89326344061691
76878,42.687308665122856
76879,42.00077921877374
76880,40.51134642932
76881,39.435427553163194
76882,42.49427573066698
76883,41.09786813397517
76884,41.408800783401404
76885,45.899753964064416
76886,40.09371206395858
76887,40.29406046882646
76888,66.19399585623981
76889,39.439322578936626
76890,39.402469642772544
76891,40.32258148824194
76892,40.97748628689981
76893,40.8536668905533
76894,44.359693988584674
76895,40.39018316780876
76896,39.49888486970794
76897,42.90484685651272
76898,52.469597800260246
76899,40.48813317277704
76900,40.65922121899835
76901,42.96848594525724
76902,39.76211735230925
76903,38.887452262679034
76904,39.59694146260573
76905,55.49402011212763
76906,40.39493908241776
76907,40.92079050964516
76908,40.43094764236522
76909,39.432404141548844
76910,39.233387751039665
76911,39.37903792283288
76912,39.72456984861214
76913,39.70791384679075
76914,41.492026316623395
76915,42.985281030438685
76916,40.70591467161608
76917,40.62687016256348
76918,42.302330479876886
76919,42.46382371098372
76920,40.31034903940649
76921,41.78175463323014
76922,45.23433102948309
76923,39.41768203364294
76924,39.56332331203861
76925,39.64353905261749
76926,39.1567537998958
76927,39.83837205511689
76928,39.02477234964964
76929,39.334776266316524
76930,40.520737519722864
76931,40.13676371489333
76932,39.58337043769772
76933,41.97672049634991
76934,39.06106690799305
76935,39.536241707807754
76936,40.49765283367087
76937,42.00802022134177
76938,40.3630025948698
76939,39.56953119908175
76940,39.106486177064454
76941,40.41042385271287
76942,41.301918816160814
76943,41.70842076325476
76944,40.59558738563484
76945,39.84164060821348
76946,41.71991464517046
76947,41.47800138891621
76948,41.07803654801545
76949,44.281867567721896
76950,38.87845012269217
76951,40.69857351631266
76952,39.88011211909624
76953,40.52891962778788
76954,42.868225442859654
76955,39.50153403954178
76956,41.22117482935144
76957,38.93209525039
76958,41.601321173456405
76959,40.31561930029274
76960,40.84079643292816
76961,41.104307824511324
76962,40.780178921764914
76963,43.11373516713478
76964,39.69828731698542
76965,40.28861524417253
76966,40.37615852108358
76967,39.71801912344772
76968,40.29690711479675
76969,39.46651966449453
76970,48.668082247166055
76971,39.4912582458159
76972,40.23185790161885
76973,39.5975406973401
76974,40.16685455191037
76975,43.5628338327993
76976,44.3456664482118
76977,41.60087174740563
76978,47.25017029489292
76979,52.2616248543587
76980,40.685023169740354
76981,40.441249584369324
76982,40.46855562169711
76983,39.41011641519298
76984,38.92632080658602
76985,49.56279418147336
76986,40.12728491091321
76987,39.42670432215819
76988,47.27486148974343
76989,39.89508145134277
76990,41.248871526715654
76991,40.506217083719804
76992,39.41819246513582
76993,40.57224393912936
76994,40.50725420839211
76995,43.15622582758317
76996,49.43542956247613
76997,45.90976443773005
76998,38.91802685310341
76999,54.73401342231365
77000,38.9376109337405
77001,40.818706991391
77002,40.71876336124127
77003,42.17067159481097
77004,42.025115790564804
77005,42.82412721399812
77006,45.39009120350697
77007,41.72078625932956
77008,43.0968198750526
77009,39.51655576481487
77010,42.52732521353417
77011,39.68976184099181
77012,39.972203321610735
77013,41.50862616509612
77014,39.88214134581038
77015,43.31442379745826
77016,39.88686921168758
77017,40.800934233928274
77018,39.59472865970837
77019,40.51921219494446
77020,45.57165932802269
77021,44.80142479081063
77022,40.54083912126691
77023,39.35288949806014
77024,39.32728583213683
77025,40.88415923734295
77026,39.80429530622653
77027,39.440323293393995
77028,40.54900997420108
77029,39.89464356140485
